TITLE     = "DT Interpolated Flow Field"
 1.385454554E-02 4.777633190E+00 4.778819521E+15
 1.411111094E-02 4.768252373E+00 4.769425891E+15
 1.436767634E-02 4.758399487E+00 4.759560351E+15
 1.462424267E-02 4.745083809E+00 4.746235752E+15
 1.488080807E-02 4.731396675E+00 4.732540712E+15
 1.513737347E-02 4.713999271E+00 4.715152537E+15
 1.539393980E-02 4.696123600E+00 4.697288157E+15
 1.565050520E-02 4.674419403E+00 4.675613604E+15
 1.590707153E-02 4.651884079E+00 4.653109050E+15
 1.616363600E-02 4.625561714E+00 4.626823313E+15
 1.642020233E-02 4.597767830E+00 4.599077824E+15
 1.667676680E-02 4.566504002E+00 4.567892067E+15
 1.693333313E-02 4.532724380E+00 4.534198048E+15
 1.718989946E-02 4.496043682E+00 4.497611906E+15
 1.744646393E-02 4.455325127E+00 4.456994669E+15
 1.770303026E-02 4.412705898E+00 4.414479861E+15
 1.795959659E-02 4.364005566E+00 4.366127119E+15
 1.821616106E-02 4.312945366E+00 4.315484355E+15
 1.847272739E-02 4.256120682E+00 4.259237463E+15
 1.872929372E-02 4.193281651E+00 4.197153979E+15
 1.898585819E-02 4.126375198E+00 4.131130937E+15
 1.924242452E-02 4.047619820E+00 4.053837095E+15
 1.949898899E-02 3.960989952E+00 3.968999679E+15
 1.975555532E-02 3.866200924E+00 3.876345692E+15
 2.001212165E-02 3.750610113E+00 3.763941298E+15
 2.026868612E-02 3.620154381E+00 3.637844816E+15
 2.052525245E-02 3.472252846E+00 3.495964329E+15
 2.078181878E-02 3.295590639E+00 3.329044989E+15
 2.103838325E-02 3.085297585E+00 3.132638013E+15
 2.129494958E-02 2.844831467E+00 2.911459009E+15
 2.155151591E-02 2.571564436E+00 2.665429860E+15
 2.180808038E-02 2.263664007E+00 2.396445722E+15
 2.206464671E-02 1.920326591E+00 2.110348824E+15
 2.232121304E-02 1.554200530E+00 1.827243773E+15
 2.257777750E-02 1.184451342E+00 1.564665444E+15
 2.283434384E-02 8.346099854E-01 1.336233851E+15
 2.309090830E-02 5.321950316E-01 1.148130792E+15
 2.334747463E-02 2.996606827E-01 9.980404753E+14
 2.360404097E-02 1.479229480E-01 8.800606764E+14
 2.386060543E-02 6.563752145E-02 7.870169209E+14
 2.411717176E-02 2.492789365E-02 7.110572701E+14
 2.437373810E-02 8.120253682E-03 6.478203862E+14
 2.463030256E-02 2.409344539E-03 5.937480902E+14
 2.488686889E-02 7.178519736E-04 5.469680446E+14
 2.514343522E-02 2.794595785E-04 5.068061409E+14
