TITLE     = "DT Interpolated Flow Field"
 1.385454554E-02 4.777615070E+00 4.778838312E+15
 1.411111094E-02 4.768201351E+00 4.769437165E+15
 1.436767634E-02 4.758315086E+00 4.759564646E+15
 1.462424267E-02 4.744964600E+00 4.746233067E+15
 1.488080807E-02 4.731242657E+00 4.732532122E+15
 1.513737347E-02 4.713817120E+00 4.715147705E+15
 1.539393980E-02 4.695913792E+00 4.697288694E+15
 1.565050520E-02 4.674184322E+00 4.675624879E+15
 1.590707153E-02 4.651621819E+00 4.653130524E+15
 1.616363600E-02 4.625265121E+00 4.626850156E+15
 1.642020233E-02 4.597432613E+00 4.599108426E+15
 1.667676680E-02 4.566120625E+00 4.567920521E+15
 1.693333313E-02 4.532281399E+00 4.534217912E+15
 1.718989946E-02 4.495528221E+00 4.497615933E+15
 1.744646393E-02 4.454716206E+00 4.456970510E+15
 1.770303026E-02 4.411993504E+00 4.414422148E+15
 1.795959659E-02 4.363134861E+00 4.365981627E+15
 1.821616106E-02 4.311894417E+00 4.315236052E+15
 1.847272739E-02 4.254833698E+00 4.258850648E+15
 1.872929372E-02 4.191677570E+00 4.196593218E+15
 1.898585819E-02 4.124396324E+00 4.130371801E+15
 1.924242452E-02 4.044966221E+00 4.052773016E+15
 1.949898899E-02 3.957445383E+00 3.967582072E+15
 1.975555532E-02 3.861540556E+00 3.874524626E+15
 2.001212165E-02 3.744518995E+00 3.761609130E+15
 2.026868612E-02 3.612856627E+00 3.634930144E+15
 2.052525245E-02 3.464445591E+00 3.492401922E+15
 2.078181878E-02 3.289916039E+00 3.324791897E+15
 2.103838325E-02 3.087394714E+00 3.127987906E+15
 2.129494958E-02 2.862445593E+00 2.906738571E+15
 2.155151591E-02 2.616642952E+00 2.661055973E+15
 2.180808038E-02 2.354385614E+00 2.392922775E+15
 2.206464671E-02 2.084924221E+00 2.108131547E+15
 2.232121304E-02 1.823540449E+00 1.825927500E+15
 2.257777750E-02 1.580436230E+00 1.563329441E+15
 2.283434384E-02 1.361885667E+00 1.333808402E+15
 2.309090830E-02 1.169312716E+00 1.143886290E+15
 2.334747463E-02 9.996383190E-01 9.918775327E+14
 2.360404097E-02 8.479378223E-01 8.724718048E+14
 2.386060543E-02 7.081649303E-01 7.787062934E+14
 2.411717176E-02 5.751513243E-01 7.026163172E+14
 2.437373810E-02 4.479602277E-01 6.398710729E+14
 2.463030256E-02 3.285321891E-01 5.867769556E+14
 2.488686889E-02 2.220571637E-01 5.411960783E+14
 2.514343522E-02 1.343685091E-01 5.021638182E+14
